block,trialNum,trial_type,dis_PresentorAbsent,corrResp,subResp,trialCorr?,RT,"stim_loc(T,D)",ITI,"Tar,Dis,Other",trial_trigs,triggers
0,19,neut,Absent,lshift,lshift,1,1.4984558202913831,"('5', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
0,20,dis,Present,lshift,lshift,1,1.1651930633652228,"('11', '7')",2.4,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,21,neut,Present,lshift,lshift,1,0.982470745277169,"('1', '3')",1.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,22,dis,Present,rshift,lshift,0,1.7650707095399412,"('3', '1')",2.0,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,23,neut,Absent,lshift,None,nan,nan,"('5', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
0,24,neut,Absent,lshift,lshift,1,1.7151241070077958,"('7', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
0,25,neut,Absent,rshift,lshift,0,1.232511086109298,"('1', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
0,26,neut,Absent,rshift,lshift,0,1.1652867375050846,"('7', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
0,27,dis,Present,rshift,lshift,0,1.4651405481035908,"('3', '1')",1.7,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,28,neut,Absent,lshift,lshift,1,1.0152785089394456,"('3', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
0,29,neut,Present,lshift,lshift,1,1.5150800929932302,"('9', '7')",2.3,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,30,neut,Absent,lshift,lshift,1,1.515122438839171,"('9', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
0,31,neut,Present,lshift,lshift,1,1.9482681351692008,"('9', '1')",1.7,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,32,neut,Present,lshift,lshift,1,1.6483366905249568,"('3', '5')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,33,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,34,dis,Present,lshift,None,nan,nan,"('11', '1')",2.1,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,35,neut,Absent,rshift,lshift,0,1.3152349761276128,"('3', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,36,dis,Present,rshift,lshift,0,1.231938454806368,"('11', '5')",2.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,37,dis,Present,lshift,lshift,1,1.4823849307813362,"('5', '11')",2.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,38,neut,Absent,lshift,lshift,1,1.1486608607938251,"('9', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
0,39,neut,Absent,lshift,lshift,1,0.8487002231813676,"('9', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
0,40,neut,Absent,lshift,lshift,1,1.1319952046542312,"('7', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
0,41,neut,Absent,lshift,lshift,1,1.165271659820064,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
0,42,neut,Absent,lshift,lshift,1,1.2652347996881872,"('11', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
0,43,neut,Absent,lshift,lshift,1,1.4984962413254834,"('3', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
0,44,neut,Absent,lshift,lshift,1,1.565082515047834,"('3', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
0,45,neut,Absent,lshift,lshift,1,1.365177729036077,"('3', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,46,neut,Absent,lshift,lshift,1,1.281903663846606,"('11', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
0,47,neut,Absent,rshift,lshift,0,1.0652456427887955,"('1', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
0,48,neut,Present,lshift,None,nan,nan,"('7', '3')",2.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,49,neut,Present,lshift,lshift,1,1.7150952348420105,"('1', '11')",2.4,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,50,dis,Present,lshift,lshift,1,1.1652251435516519,"('3', '5')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,51,dis,Present,rshift,lshift,0,1.7650450453911617,"('11', '5')",1.4,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,52,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
0,53,neut,Absent,rshift,lshift,0,1.3985728808856948,"('3', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,54,dis,Present,rshift,None,nan,nan,"('1', '9')",2.0,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,55,neut,Absent,rshift,lshift,0,1.2152310944256897,"('3', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
0,56,neut,Absent,lshift,lshift,1,1.448476816773109,"('9', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
0,57,neut,Present,lshift,lshift,1,1.5150509000250167,"('9', '1')",2.3,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,58,neut,Present,rshift,lshift,0,1.9316640729830397,"('5', '9')",1.7,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,59,dis,Present,lshift,None,nan,nan,"('1', '5')",2.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,60,neut,Present,rshift,lshift,0,1.5649586855324742,"('11', '9')",1.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,61,neut,Present,lshift,lshift,1,0.9651917159990262,"('3', '5')",1.8,"('green_circle', 'pink_diamond', 'green_diamond')",None,
0,62,neut,Present,rshift,lshift,0,1.3484777470985136,"('9', '11')",2.1,"('green_diamond', 'pink_circle', 'green_circle')",None,
0,63,neut,Absent,lshift,lshift,1,1.798350693525208,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,0,neut,Present,rshift,lshift,0,1.2151698212710471,"('5', '3')",1.7,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,1,neut,Absent,lshift,lshift,1,0.7987221820694685,"('3', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
1,2,neut,Absent,lshift,lshift,1,0.9153346171824523,"('5', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
1,3,neut,Absent,rshift,lshift,0,0.7986872146666428,"('11', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
1,4,dis,Present,rshift,lshift,0,1.7317089210810082,"('1', '9')",1.4,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,5,neut,Absent,lshift,lshift,1,1.7483665571780875,"('1', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
1,6,neut,Present,rshift,lshift,0,1.5151660678911867,"('5', '11')",2.3,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,7,neut,Absent,rshift,lshift,0,1.7151693400701333,"('1', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
1,8,neut,Present,rshift,lshift,0,1.598415752139772,"('7', '3')",2.3,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,9,neut,Present,lshift,lshift,1,1.3651161350826442,"('11', '5')",2.4,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,10,neut,Absent,rshift,lshift,0,0.8820187033888942,"('5', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
1,11,neut,Present,lshift,lshift,1,1.3651953731387039,"('3', '1')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,12,neut,Present,rshift,lshift,0,1.4984593491135456,"('11', '7')",2.2,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,13,neut,Present,rshift,lshift,0,1.0652764397673309,"('3', '1')",2.1,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,14,dis,Present,lshift,lshift,1,1.098601336010688,"('5', '1')",1.8,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,15,neut,Absent,lshift,lshift,1,0.848723962517397,"('5', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
1,16,neut,Absent,rshift,lshift,0,1.1153247364854906,"('11', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
1,17,neut,Absent,rshift,lshift,0,0.9986491034069331,"('7', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
1,18,neut,Absent,lshift,lshift,1,0.7654120427105227,"('5', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
1,19,neut,Absent,rshift,lshift,0,0.9653238863611477,"('5', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
1,20,neut,Absent,lshift,lshift,1,1.1152355535705283,"('1', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
1,21,neut,Absent,lshift,lshift,1,1.6151683455827879,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,22,neut,Present,lshift,lshift,1,1.5817879506194004,"('1', '5')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,23,dis,Present,rshift,lshift,0,1.2984557561321708,"('11', '7')",1.9,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,24,dis,Present,rshift,lshift,0,0.9820386251831223,"('1', '9')",2.3,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,25,neut,Absent,lshift,lshift,1,1.1819347495456896,"('5', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
1,26,dis,Present,lshift,lshift,1,1.4824301638418547,"('11', '5')",2.0,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,27,neut,Present,lshift,lshift,1,1.0651811616171472,"('11', '5')",2.1,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,28,dis,Present,rshift,lshift,0,1.9482973281374143,"('1', '11')",2.0,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,29,neut,Absent,rshift,lshift,0,0.9820363795697631,"('1', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
1,30,dis,Present,rshift,lshift,0,1.1486034372628637,"('3', '5')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,31,neut,Present,lshift,None,nan,nan,"('3', '11')",1.4,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,32,dis,Present,lshift,None,nan,nan,"('1', '3')",2.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,33,neut,Absent,rshift,lshift,0,1.6984363155388564,"('1', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,34,neut,Absent,rshift,lshift,0,1.298590813710689,"('7', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,35,dis,Present,rshift,lshift,0,1.665052391754216,"('3', '1')",2.4,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,36,dis,Present,lshift,lshift,1,0.9653601369682292,"('11', '1')",1.4,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,37,dis,Present,lshift,lshift,1,1.3318063165243075,"('7', '9')",1.8,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,38,dis,Present,rshift,lshift,0,1.7650081531792239,"('5', '9')",2.1,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,39,neut,Absent,rshift,lshift,0,1.7816834333752922,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
1,40,neut,Present,rshift,lshift,0,1.048632277348588,"('11', '3')",2.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,41,neut,Present,lshift,lshift,1,1.0152531655912753,"('5', '11')",2.1,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,42,neut,Absent,rshift,lshift,0,1.1819183886509563,"('7', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
1,43,neut,Absent,rshift,lshift,0,0.865388014650307,"('5', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,44,neut,Absent,lshift,lshift,1,1.165252090906506,"('5', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
1,45,neut,Absent,rshift,lshift,0,1.165271339017636,"('3', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
1,46,neut,Present,lshift,lshift,1,0.8320512487371161,"('11', '3')",2.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,47,neut,Present,rshift,lshift,0,0.9986288928903377,"('11', '3')",2.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,48,dis,Present,lshift,None,nan,nan,"('3', '5')",2.0,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,49,neut,Absent,rshift,lshift,0,0.7987228236725059,"('11', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
1,50,neut,Absent,lshift,lshift,1,1.1824996816030762,"('9', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
1,51,neut,Absent,rshift,lshift,0,1.2486445319809718,"('9', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
1,52,dis,Present,rshift,lshift,0,1.181891120493674,"('3', '7')",2.0,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,53,neut,Absent,rshift,lshift,0,1.5315940098589635,"('11', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
1,54,neut,Absent,rshift,lshift,0,1.2158637156753684,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,55,neut,Absent,rshift,lshift,0,1.7984613701628405,"('11', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,56,neut,Absent,rshift,lshift,0,1.1486817129152769,"('3', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
1,57,neut,Present,lshift,lshift,1,1.5984058072826883,"('1', '5')",2.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,58,dis,Present,rshift,lshift,0,1.1485793771262252,"('7', '3')",1.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
1,59,neut,Absent,lshift,lshift,1,1.8816927687093994,"('1', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
1,60,neut,Absent,lshift,lshift,1,1.2819171375231235,"('5', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
1,61,neut,Absent,lshift,lshift,1,1.1486291014116432,"('5', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,62,dis,Present,lshift,lshift,1,1.3151996879223589,"('5', '11')",2.0,"('green_diamond', 'pink_circle', 'green_circle')",None,
1,63,neut,Present,rshift,lshift,0,1.0486265029176138,"('7', '11')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,0,neut,Absent,rshift,lshift,0,0.8986477881189785,"('5', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
2,1,neut,Present,rshift,lshift,0,0.8653273831005208,"('1', '5')",2.2,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,2,neut,Absent,rshift,lshift,0,1.1319342523020168,"('9', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
2,3,neut,Absent,lshift,lshift,1,1.598458418786322,"('9', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
2,4,neut,Present,lshift,lshift,1,1.281726581224575,"('3', '7')",1.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,5,dis,Present,rshift,lshift,0,1.4651084679171618,"('1', '7')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,6,dis,Present,rshift,lshift,0,1.148641291882086,"('7', '11')",1.9,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,7,neut,Present,lshift,lshift,1,0.9982885221270408,"('5', '9')",2.2,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,8,neut,Absent,rshift,lshift,0,1.0486858512595063,"('1', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
2,9,neut,Present,rshift,lshift,0,1.0652831766055897,"('7', '9')",2.2,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,10,dis,Present,rshift,lshift,0,1.2152112047115224,"('1', '11')",2.3,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,11,neut,Present,lshift,None,nan,nan,"('11', '7')",2.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,12,neut,Present,rshift,lshift,0,0.8986801891060168,"('1', '9')",1.7,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,13,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
2,14,neut,Present,rshift,lshift,0,1.3151720989644673,"('9', '1')",2.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,15,dis,Present,rshift,lshift,0,1.431789666909026,"('3', '5')",2.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,16,neut,Absent,lshift,lshift,1,1.3651398744204926,"('7', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
2,17,neut,Present,lshift,lshift,1,1.7483684819890186,"('1', '3')",1.9,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,18,neut,Absent,rshift,None,nan,nan,"('3', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
2,19,neut,Present,rshift,lshift,0,1.0652591164671321,"('11', '3')",2.6,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,20,neut,Present,lshift,lshift,1,0.865317117441009,"('11', '7')",2.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,21,neut,Absent,lshift,lshift,1,1.0820463565105456,"('1', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
2,22,neut,Present,rshift,lshift,0,0.8319293440326874,"('3', '9')",2.0,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,23,neut,Absent,lshift,lshift,1,1.281933819218466,"('5', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
2,24,neut,Absent,lshift,lshift,1,1.365264666339499,"('11', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,25,neut,Absent,lshift,lshift,1,1.465194122010871,"('1', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
2,26,neut,Absent,rshift,lshift,0,1.015355501382146,"('7', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
2,27,neut,Absent,rshift,lshift,0,1.0819507575579337,"('9', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
2,28,neut,Present,lshift,lshift,1,1.2485110784109565,"('5', '1')",1.9,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,29,neut,Absent,lshift,lshift,1,1.3652444558229035,"('1', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
2,30,dis,Present,lshift,lshift,1,1.2152237159825745,"('7', '11')",1.8,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,31,neut,Present,rshift,lshift,0,1.2152153751358128,"('9', '3')",2.2,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,32,neut,Absent,lshift,lshift,1,1.1486117781114444,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
2,33,neut,Absent,rshift,lshift,0,1.0153455565250624,"('3', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
2,34,dis,Present,rshift,lshift,0,1.0320031926203228,"('1', '11')",1.8,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,35,dis,Present,lshift,lshift,1,1.5323267212861538,"('9', '5')",1.9,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,36,neut,Absent,rshift,lshift,0,0.8654143204021238,"('3', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,37,neut,Present,rshift,lshift,0,0.9319290553121391,"('5', '1')",1.9,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,38,dis,Present,lshift,lshift,1,1.0318745510776353,"('7', '9')",1.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,39,neut,Present,rshift,lshift,0,0.9319717219586892,"('5', '9')",2.5,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,40,neut,Absent,lshift,lshift,1,1.5318079846929322,"('11', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,41,dis,Present,rshift,lshift,0,0.7821530872861331,"('11', '5')",2.0,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,42,dis,Present,lshift,lshift,1,1.0486277861236886,"('1', '5')",1.7,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,43,neut,Absent,rshift,lshift,0,1.115377027188515,"('1', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
2,44,dis,Present,rshift,lshift,0,1.1152785410195065,"('5', '7')",1.5,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,45,neut,Absent,rshift,lshift,0,0.7819461700910324,"('7', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,46,dis,Present,rshift,lshift,0,0.7654332156307646,"('5', '1')",1.7,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,47,neut,Absent,lshift,lshift,1,1.9316759426528733,"('5', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,48,neut,Absent,rshift,lshift,0,0.7987362973490235,"('5', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
2,49,neut,Absent,rshift,lshift,0,0.8652734883889934,"('1', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
2,50,neut,Absent,lshift,lshift,1,1.4318185390748113,"('9', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
2,51,neut,Absent,rshift,lshift,0,1.4651322072550101,"('11', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
2,52,neut,Absent,lshift,lshift,1,1.4485342403040704,"('11', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
2,53,dis,Present,rshift,lshift,0,1.598357366205164,"('3', '5')",2.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,54,neut,Present,rshift,lshift,0,0.9652956557965808,"('11', '3')",1.8,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,55,neut,Absent,rshift,lshift,0,1.081974496893963,"('7', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
2,56,neut,Absent,rshift,lshift,0,0.9653222823508258,"('7', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
2,57,dis,Present,lshift,None,nan,nan,"('1', '3')",2.6,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,58,dis,Present,rshift,lshift,0,1.0653043495276506,"('3', '7')",2.6,"('green_diamond', 'pink_circle', 'green_circle')",None,
2,59,neut,Absent,rshift,lshift,0,0.7654219875676063,"('3', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
2,60,neut,Absent,rshift,lshift,0,0.7487505569934001,"('3', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
2,61,neut,Absent,rshift,lshift,0,1.1152974683282082,"('5', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
2,62,dis,Present,rshift,None,nan,nan,"('5', '3')",1.4,"('green_circle', 'pink_diamond', 'green_diamond')",None,
2,63,neut,Absent,lshift,lshift,1,1.181972604163093,"('9', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
3,0,dis,Present,rshift,lshift,0,0.9319880828534224,"('1', '7')",1.4,"('green_diamond', 'pink_circle', 'green_circle')",None,
3,1,dis,Present,rshift,lshift,0,1.0152461079524073,"('7', '3')",1.8,"('green_circle', 'pink_diamond', 'green_diamond')",None,
3,2,neut,Absent,lshift,lshift,1,0.998574356575773,"('5', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,3,neut,Absent,rshift,lshift,0,1.18187508039955,"('11', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
3,4,neut,Present,lshift,lshift,1,1.248515248835247,"('3', '1')",2.6,"('green_diamond', 'pink_circle', 'green_circle')",None,
3,5,neut,Present,lshift,lshift,1,1.4318458072320936,"('3', '5')",2.1,"('green_circle', 'pink_diamond', 'green_diamond')",None,
3,6,dis,Present,rshift,lshift,0,1.0486467134323902,"('3', '7')",1.8,"('green_diamond', 'pink_circle', 'green_circle')",None,
3,7,neut,Absent,rshift,lshift,0,1.065313973582306,"('9', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
3,8,dis,Present,lshift,lshift,1,1.1485662242484977,"('5', '1')",1.8,"('green_circle', 'pink_diamond', 'green_diamond')",None,
3,9,neut,Absent,lshift,lshift,1,1.7150884980019327,"('5', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
