block,trialNum,trial_type,dis_PresentorAbsent,corrResp,subResp,trialCorr?,RT,"stim_loc(T,D)",ITI,"Tar,Dis,Other",trial_trigs,triggers
1,30,neut,Present,rshift,lshift,0,1.0320984192840115,"('1', '11')",2.3,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,31,neut,Present,rshift,lshift,0,1.3319722801979879,"('1', '3')",2.5,"('green_circle', 'blue_diamond', 'green_diamond')",None,
1,32,neut,Present,lshift,lshift,1,1.0991827906764229,"('7', '1')",2.3,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,33,dis,Present,lshift,lshift,1,1.3653073886325728,"('9', '11')",1.9,"('green_circle', 'blue_diamond', 'green_diamond')",None,
1,34,neut,Absent,lshift,lshift,1,1.3487270923787946,"('3', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
1,35,dis,Present,lshift,lshift,1,1.5485892119640994,"('9', '7')",2.0,"('green_circle', 'blue_diamond', 'green_diamond')",None,
1,36,neut,Absent,rshift,lshift,0,1.4485749042250973,"('11', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,37,neut,Present,lshift,lshift,1,1.5485552070231279,"('3', '7')",2.2,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,38,neut,Present,rshift,None,nan,nan,"('7', '5')",2.4,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,39,neut,Absent,lshift,lshift,1,1.2153093455208364,"('3', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
1,40,neut,Absent,lshift,lshift,1,1.4153174297143778,"('7', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
1,41,dis,Present,rshift,lshift,0,1.6651979312164258,"('3', '1')",1.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,42,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
1,43,neut,Absent,lshift,lshift,1,1.3486427216266748,"('7', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
1,44,dis,Present,lshift,lshift,1,1.2986682894934347,"('7', '3')",1.5,"('green_circle', 'blue_diamond', 'green_diamond')",None,
1,45,neut,Absent,lshift,None,nan,nan,"('7', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
1,46,neut,Present,rshift,lshift,0,1.481890443777047,"('7', '11')",1.9,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,47,neut,Absent,lshift,lshift,1,1.4320565226289546,"('11', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
1,48,neut,Absent,rshift,lshift,0,1.3653545464285344,"('7', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,49,neut,Absent,lshift,lshift,1,1.9651048346686366,"('11', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
1,50,neut,Absent,lshift,lshift,1,1.1821080112431446,"('9', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
1,51,neut,Present,rshift,lshift,0,1.8484544112425283,"('1', '3')",2.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,52,neut,Absent,rshift,lshift,0,1.4486355356775675,"('7', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
1,53,dis,Present,rshift,None,nan,nan,"('3', '7')",2.0,"('green_circle', 'blue_diamond', 'green_diamond')",None,
1,54,neut,Absent,rshift,lshift,0,0.8821635740350757,"('1', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,55,neut,Absent,rshift,lshift,0,1.0654393021413853,"('3', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
1,56,neut,Present,rshift,lshift,0,1.6984948642912059,"('5', '7')",1.6,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,57,dis,Present,lshift,lshift,1,1.1153951277974556,"('3', '7')",2.1,"('green_circle', 'blue_diamond', 'green_diamond')",None,
1,58,neut,Absent,rshift,lshift,0,1.082117122001364,"('9', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,59,dis,Present,lshift,lshift,1,1.8484621104753387,"('7', '1')",1.7,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,60,neut,Absent,lshift,lshift,1,1.598641278021205,"('9', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
1,61,neut,Present,rshift,lshift,0,1.2819830912030739,"('9', '7')",2.2,"('green_diamond', 'blue_circle', 'green_circle')",None,
1,62,neut,Absent,lshift,lshift,1,1.2154399116634522,"('3', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
1,63,neut,Absent,rshift,lshift,0,1.6652149336869115,"('7', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
2,0,dis,Present,rshift,lshift,0,1.1820592494404991,"('1', '9')",1.5,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,1,neut,Absent,rshift,lshift,0,1.082067718595681,"('1', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
2,2,neut,Absent,rshift,lshift,0,1.0154513963516365,"('7', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
2,3,neut,Absent,lshift,lshift,1,0.8322353372932412,"('9', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
2,4,neut,Absent,lshift,lshift,1,1.731745601973671,"('7', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
2,5,neut,Absent,rshift,lshift,0,1.1819925227628119,"('1', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,6,dis,Present,rshift,lshift,0,1.9817159278500185,"('1', '5')",2.3,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,7,neut,Absent,rshift,lshift,0,0.7651811212263055,"('1', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,8,neut,Absent,rshift,lshift,0,1.4486522173465346,"('7', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,9,neut,Present,lshift,lshift,1,1.481938243176046,"('1', '9')",2.6,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,10,neut,Present,rshift,lshift,0,1.1653454998313464,"('7', '11')",1.9,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,11,neut,Present,rshift,lshift,0,1.2986423045849733,"('1', '5')",1.9,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,12,neut,Present,lshift,lshift,1,1.7818249361444032,"('5', '3')",2.3,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,13,neut,Absent,rshift,lshift,0,0.9654631697612786,"('11', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,14,neut,Present,rshift,lshift,0,0.9159314434709813,"('5', '11')",2.6,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,15,neut,Absent,rshift,lshift,0,1.0154786644661726,"('9', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,16,neut,Absent,lshift,lshift,1,0.9321149084717035,"('5', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
2,17,neut,Absent,rshift,None,nan,nan,"('3', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,18,neut,Absent,lshift,lshift,1,1.5152932412938753,"('9', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
2,19,neut,Absent,lshift,None,nan,nan,"('5', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,20,neut,Absent,lshift,lshift,1,1.48195300003772,"('9', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
2,21,dis,Present,lshift,lshift,1,1.3652871781478098,"('3', '7')",2.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,22,neut,Present,rshift,lshift,0,1.6318493491262416,"('1', '3')",2.3,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,23,neut,Absent,rshift,lshift,0,1.598588987403673,"('5', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
2,24,dis,Present,lshift,lshift,1,1.2819988104693039,"('5', '3')",1.9,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,25,dis,Present,rshift,lshift,0,1.4486130795839927,"('9', '3')",2.5,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,26,dis,Present,lshift,None,nan,nan,"('1', '9')",2.6,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,27,neut,Present,rshift,lshift,0,1.3652836493338327,"('3', '9')",1.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,28,neut,Present,lshift,lshift,1,1.9151364977606136,"('5', '1')",2.4,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,29,neut,Absent,lshift,lshift,1,1.815206881573431,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
2,30,dis,Present,lshift,None,nan,nan,"('5', '7')",2.2,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,31,neut,Absent,rshift,lshift,0,1.8152495481508595,"('3', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
2,32,dis,Present,lshift,lshift,1,1.215360352933203,"('5', '11')",2.1,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,33,neut,Present,rshift,lshift,0,0.7488635612671715,"('5', '1')",1.4,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,34,dis,Present,rshift,None,nan,nan,"('11', '7')",1.8,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,35,dis,Present,rshift,lshift,0,1.9484937414863452,"('5', '3')",2.5,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,36,neut,Present,lshift,None,nan,nan,"('11', '7')",1.4,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,37,dis,Present,rshift,lshift,0,0.832193953920978,"('3', '1')",2.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,38,neut,Absent,lshift,lshift,1,1.1987579213873687,"('5', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
2,39,neut,Present,rshift,lshift,0,0.9154300309837708,"('3', '9')",1.7,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,40,neut,Present,rshift,lshift,0,1.0487486502288448,"('7', '11')",1.9,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,41,neut,Absent,lshift,lshift,1,1.9151185328855718,"('3', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
2,42,dis,Present,lshift,lshift,1,1.0154382434966465,"('1', '3')",2.2,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,43,neut,Absent,lshift,lshift,1,1.0654133172329239,"('9', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,44,dis,Present,rshift,lshift,0,0.8488448264697581,"('7', '11')",1.4,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,45,neut,Absent,rshift,lshift,0,0.7988954168395139,"('3', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
2,46,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
2,47,neut,Present,rshift,None,nan,nan,"('3', '5')",1.7,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,48,dis,Present,lshift,lshift,1,1.5652866007048942,"('3', '7')",2.2,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,49,neut,Present,lshift,lshift,1,1.6818247436631282,"('3', '5')",1.6,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,50,neut,Absent,rshift,lshift,0,1.1153928821877344,"('3', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
2,51,neut,Present,rshift,lshift,0,1.015423486635882,"('7', '1')",2.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,52,neut,Absent,lshift,lshift,1,1.748478920465459,"('7', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
2,53,neut,Absent,lshift,None,nan,nan,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
2,54,neut,Absent,rshift,lshift,0,1.29867213910984,"('11', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
2,55,dis,Present,rshift,lshift,0,1.3653320903349595,"('9', '1')",1.6,"('green_circle', 'blue_diamond', 'green_diamond')",None,
2,56,neut,Absent,lshift,lshift,1,0.8155100388366918,"('1', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
2,57,neut,Absent,lshift,lshift,1,0.865521363123662,"('7', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,58,neut,Present,rshift,lshift,0,0.8154683346620004,"('1', '9')",1.5,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,59,neut,Absent,lshift,None,nan,nan,"('1', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
2,60,neut,Absent,lshift,lshift,1,0.9655039115305044,"('9', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
2,61,dis,Present,rshift,None,nan,nan,"('3', '1')",1.7,"('green_diamond', 'blue_circle', 'green_circle')",None,
2,62,neut,Absent,lshift,lshift,1,1.1654090184956658,"('9', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
2,63,neut,Absent,rshift,lshift,0,1.2154373452540312,"('1', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
3,0,dis,Present,lshift,lshift,1,0.9988348495471655,"('5', '1')",1.8,"('green_circle', 'blue_diamond', 'green_diamond')",None,
3,1,dis,Present,lshift,lshift,1,1.8484200855000381,"('5', '9')",2.3,"('green_diamond', 'blue_circle', 'green_circle')",None,
3,2,dis,Present,lshift,lshift,1,1.6985346436576947,"('11', '7')",2.2,"('green_diamond', 'blue_circle', 'green_circle')",None,
3,3,dis,Present,lshift,lshift,1,1.4485883778806965,"('3', '5')",2.6,"('green_circle', 'blue_diamond', 'green_diamond')",None,
3,4,neut,Present,rshift,None,nan,nan,"('3', '5')",2.2,"('green_circle', 'blue_diamond', 'green_diamond')",None,
3,5,neut,Absent,lshift,lshift,1,1.731879055329955,"('9', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
3,6,neut,Present,lshift,lshift,1,1.065296545547426,"('3', '7')",1.6,"('green_circle', 'blue_diamond', 'green_diamond')",None,
3,7,neut,Present,rshift,lshift,0,1.9817319679168577,"('11', '5')",1.7,"('green_diamond', 'blue_circle', 'green_circle')",None,
3,8,dis,Present,lshift,lshift,1,1.1490115790038544,"('11', '3')",2.4,"('green_circle', 'blue_diamond', 'green_diamond')",None,
3,9,neut,Absent,lshift,lshift,1,1.4819895713899314,"('1', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
3,10,neut,Absent,lshift,lshift,1,1.4486855806862877,"('11', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
3,11,neut,Absent,lshift,lshift,1,1.2820790108025903,"('3', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
